2002/01/02, 1.2346924088408286
2002/01/03, 0.450489591052758
2002/01/03, 1.2353792516854014
2002/01/04, 0.45117643389733075
2002/01/04, 1.2360660945299742
2002/01/04, 0.4518632767419035
2002/01/05, 1.236752937374547
2002/01/05, 0.4525501195864763
2002/01/06, 1.2374397802191197
2002/01/06, 0.45323696243104905
2002/01/07, 1.2381266230636925
2002/01/07, 0.4539238052756218
2002/01/08, 2.2848751181886655
2002/01/08, 1.2388134659082084
2002/01/08, 0.585368354655202
2002/01/09, 1.5010157218229097
2002/01/09, 0.45529749096476735
2002/01/10, 1.240187151597354
2002/01/10, 2.286592225300126
2002/01/10, 0.4559843338093401
2002/01/11, 1.2408739944419267
2002/01/11, 2.2872790681446986
2002/01/11, 0.4566711766539129
2002/01/12, 1.2415608372864995
2002/01/12, 2.2879659109892714
2002/01/12, 0.45735801949848565
2002/01/13, 1.2422476801310722
2002/01/13, 2.288652753833844
2002/01/13, 0.4580448623430584
2002/01/13, 1.242934522975645
2002/01/14, 2.2893968335820887
2002/01/14, 0.5894894117226386
2002/01/15, 3.3361453287071186
2002/01/15, 2.028511026452861
2002/01/15, 0.9824493741724041
2002/01/15, 0.4592468373210181
2002/01/16, 4.382893823832148
2002/01/16, 3.075259521577891
2002/01/16, 2.159955575832498
2002/01/16, 1.2444799193759195
2002/01/17, 5.429642318957178
2002/01/17, 4.122008016702921
2002/01/17, 3.206704070957528
2002/01/17, 2.552743827571078
2002/01/18, 204.83543096943873
2002/01/18, 6.476390814082208
2002/01/18, 5.168756511827894
2002/01/18, 4.253452566082501
2002/01/17, 3.5994923226961077
2002/01/18, 204.70536010574824
2002/01/19, 7.5230820723035094
2002/01/19, 6.477020420023052
2002/01/19, 5.430958767742595
2002/01/19, 4.646412528532267
2002/01/19, 204.7060469485928
2002/01/20, 7.523768915148082
2002/01/20, 6.477707262867625
2002/01/20, 5.431645610587168
2002/01/20, 4.647099371376839
2002/01/20, 204.70673379143736
2002/01/21, 6.739909518782326
2002/01/21, 5.693847866501869
2002/01/21, 4.778543920756476
2002/01/21, 204.70742063428193
2002/01/22, 5.694534709346442
2002/01/22, 4.648473057065985
2002/01/22, 3.8639268178556563
2002/01/22, 204.7081074771265
2002/01/22, 4.910675312980686
2002/01/22, 3.9953713672352364
2002/01/23, 204.70879431997108
