date         value     avg     min     max
03.04.2020    8,45   19,59    1,34   64,00
04.04.2020    9,95   22,28    1,34   68,00
05.04.2020    9,10   24,65    1,00   90,00
06.04.2020    7,99   27,50    1,49   90,00
07.04.2020    7,59   29,17    1,69   85,00
08.04.2020    7,79   31,08    1,86  100,00
09.04.2020    9,01   33,10    2,60  107,00
10.04.2020    9,21   33,83    3,20  109,00
11.04.2020    8,27   34,55    3,40   97,00
12.04.2020    7,83   34,92    3,74  105,00
13.04.2020    8,76   37,49    3,80  119,00
14.04.2020   11,07   38,88    5,30  158,00
15.04.2020   11,45   39,36    6,30  145,00
16.04.2020   12,69   40,34    7,70  148,00
17.04.2020   16,08   41,18    8,10  151,00
18.04.2020   15,26   43,31    8,60  143,00
19.04.2020   12,50   45,16    9,10  134,00
20.04.2020   10,64   44,40   11,30  124,00
21.04.2020    9,39   44,46   11,00  112,00
22.04.2020    8,43   43,50   10,80  100,00
23.04.2020    7,48   41,00    9,60   93,00
24.04.2020    6,92   38,84    9,60   86,00
25.04.2020    6,46   36,75    8,80   87,00
26.04.2020    5,99   35,40    8,10   93,00
27.04.2020    5,60   34,52    7,70   93,00
28.04.2020    5,26   33,57    7,10   98,00
29.04.2020    5,07   32,79    6,70  101,00
30.04.2020    4,96   32,03    6,50  105,00
01.05.2020    4,80   31,36    6,10  127,00
02.05.2020    4,65   30,95    6,10  172,00
03.05.2020    4,50   30,68    5,90  191,00
04.05.2020    4,56   29,51    5,50  203,00
05.05.2020    4,47   28,26    5,30  191,00
06.05.2020    4,30   27,12    5,30  177,00
07.05.2020    4,04   26,12    5,20  160,00
08.05.2020    3,95   24,37    5,00  134,00
09.05.2020    3,77   23,02    5,00  124,00
10.05.2020    3,63   21,06    4,70  113,00
11.05.2020    3,57   19,56    4,40  100,00
12.05.2020    4,78   18,27    4,10   88,00
13.05.2020    6,79   16,98    3,60   77,00
14.05.2020    7,02   16,28    2,60   74,00
15.05.2020    6,74   15,48    2,50   62,00
16.05.2020    6,32   15,32    2,40   72,00
17.05.2020    9,04   13,79    2,40   46,00
18.05.2020   11,66   13,45    2,50   38,00
19.05.2020    9,47   12,48    2,80   38,00
20.05.2020    7,68   11,56    2,90   33,00
21.05.2020    6,77   10,69    2,80   27,00
22.05.2020    6,12   10,21    2,80   30,00
23.05.2020    5,40    9,57    2,80   28,00
24.05.2020    4,99    9,19    2,80   35,00
25.05.2020    4,54    8,94    2,90   34,00
26.05.2020    4,23    8,36    2,90   28,00
27.05.2020    3,92    8,49    2,90   43,00
28.05.2020    3,64    8,14    2,80   48,00
29.05.2020    3,41    7,68    2,80   37,00
30.05.2020    3,19    7,40    2,60   26,00
31.05.2020    2,97    7,17    2,50   23,00
01.06.2020    2,81    6,75    2,40   19,00
02.06.2020    2,57    6,65    2,10   25,00
03.06.2020    2,44    6,19    1,90   19,60
04.06.2020    2,40    5,79    1,80   15,90
05.06.2020    2,62    5,67    1,80   16,40
06.06.2020    3,23    5,58    1,90   15,10
07.06.2020    3,99    5,34    1,90   12,90
08.06.2020    3,79    5,02    2,00   14,20
09.06.2020    3,30    4,90    1,80   22,00
10.06.2020    3,13    5,12    2,00   44,00
11.06.2020    3,12    5,01    2,10   44,00
12.06.2020    2,87    4,83    2,00   34,00
13.06.2020    2,68    4,86    2,00   25,00
14.06.2020    2,56    5,99    1,80   36,00
15.06.2020    2,49    6,48    1,60   55,00
16.06.2020    2,43    6,25    1,80   45,00
17.06.2020    2,62    6,27    1,70   40,00
18.06.2020    2,78    6,33    1,60   49,00
19.06.2020    2,71    6,42    1,60   40,00
20.06.2020    2,76    6,09    1,40   30,00
21.06.2020    2,47    5,56    1,20   31,00
22.06.2020    2,40    5,26    1,20   33,00
23.06.2020    2,39    4,96    1,20   28,00
24.06.2020    2,09    5,17    1,10   27,00
25.06.2020    2,00    5,59    1,20   35,00
26.06.2020    1,87    5,39    1,10   28,00
27.06.2020    1,87    4,88    0,90   21,00
28.06.2020    1,87    4,64    0,90   17,50
29.06.2020    1,81    4,56    0,90   15,10
30.06.2020    2,72    4,78    1,10   14,20
01.07.2020   11,62    5,06    1,00   22,00
02.07.2020   17,46    5,06    1,20   31,00
03.07.2020   13,21    4,69    1,20   25,00
04.07.2020    9,28    4,45    1,00   22,00
05.07.2020    8,46    4,34    1,10   21,00
06.07.2020   16,86    4,45    1,10   20,00
07.07.2020   20,39    4,51    1,10   19,60
08.07.2020   16,37    4,64    0,90   26,00
09.07.2020   12,63    4,51    0,90   23,00
10.07.2020   10,54    4,59    0,90   29,00
11.07.2020   11,50    4,60    0,90   42,00
12.07.2020   17,25    4,50    0,80   42,00
13.07.2020   18,03    4,49    0,80   36,00
14.07.2020   16,80    4,60    0,70   32,00
15.07.2020   13,44    4,70    0,70   34,00
16.07.2020   11,14    4,92    0,70   32,00
17.07.2020    9,10    4,87    0,70   26,00
18.07.2020    7,73    4,39    0,70   21,00
19.07.2020    6,82    4,30    0,70   18,40
20.07.2020    5,97    4,38    0,80   21,00
21.07.2020    5,28    4,52    0,80   26,00
22.07.2020    4,83    4,61    0,90   28,00
23.07.2020    4,86    4,54    0,90   26,00
24.07.2020    4,57    4,96    0,90   28,00
25.07.2020    4,46    4,86    0,90   28,00
26.07.2020    5,56    5,17    0,90   34,00
27.07.2020    6,16    5,04    0,90   36,00
28.07.2020    5,00    4,95    0,80   42,00
29.07.2020    4,66    5,41    0,90   44,00
30.07.2020    5,78    5,87    0,90   64,00
31.07.2020    7,63    6,04    0,90   81,00
01.08.2020    7,55    6,46    0,90   99,00
02.08.2020    6,18    6,40    0,80   86,00
03.08.2020    5,29    5,95    0,90   72,00
04.08.2020    5,37    5,64    0,80   64,00
05.08.2020    5,18    5,89    0,80   60,00
06.08.2020    4,81    5,78    0,80   55,00
07.08.2020    4,50    5,77    0,90   49,00
08.08.2020    4,21    6,20    0,90   43,00
09.08.2020    3,93    6,49    0,90   40,00
10.08.2020    3,79    6,34    0,90   36,00
11.08.2020    3,43    6,09    0,90   31,00
12.08.2020    3,19    6,54    0,80   33,00
13.08.2020    2,99    6,90    0,80   32,00
14.08.2020    2,99    6,73    0,80   33,00
15.08.2020    2,95    6,27    0,80   26,00
16.08.2020    2,79    5,97    0,70   26,00
17.08.2020    2,50    5,61    0,70   26,00
18.08.2020    2,46    5,53    0,70   21,00
19.08.2020    2,43    5,61    0,70   18,70
20.08.2020    2,38    5,48    0,80   22,00
21.08.2020    2,32    4,98    0,80   23,00
22.08.2020    2,25    4,95    0,60   21,00
23.08.2020    2,70    5,26    0,60   25,00
24.08.2020    5,55    5,28    0,60   25,00
25.08.2020    5,14    5,37    0,90   27,00
26.08.2020    3,84    5,46    1,00   31,00
27.08.2020    3,53    5,42    0,90   28,00
28.08.2020    3,16    5,86    1,00   25,00
29.08.2020    2,80    6,40    0,80   42,00
30.08.2020    3,04    6,70    0,80   41,00
31.08.2020    3,89    6,63    1,10   41,00
01.09.2020    4,71    6,35    0,90   34,00
02.09.2020    4,88    6,47    1,00   30,00
03.09.2020    3,88    6,43    1,20   34,00
04.09.2020    3,29    6,61    1,00   37,00
05.09.2020    3,28    6,60    1,00   34,00
06.09.2020    5,28    6,15    0,90   28,00
07.09.2020   10,15    5,78    0,90   22,00
08.09.2020    8,56    5,79    0,80   33,00
09.09.2020   10,37    5,42    0,80   26,00
10.09.2020   12,19    5,27    0,80   20,00
11.09.2020   12,18    5,39    0,80   17,50
12.09.2020   10,35    5,95    0,70   27,00
13.09.2020   20,96    6,73    0,60   38,00
14.09.2020   22,89    7,39    0,60   48,00
15.09.2020   15,84    7,18    1,10   47,00
16.09.2020   11,31    7,56    0,90   38,00
17.09.2020    8,91    7,36    0,90   31,00
18.09.2020    7,79    7,05    1,00   33,00
19.09.2020    7,34    6,94    1,10   31,00
20.09.2020    6,83    7,02    1,10   32,00
21.09.2020    6,24    6,82    1,00   33,00
22.09.2020    5,68    6,86    1,10   33,00
23.09.2020    5,34    7,02    1,00   30,00
24.09.2020    5,07    7,95    0,90   35,00
25.09.2020    4,78    8,31    1,00   51,00
26.09.2020    4,53    9,16    0,90   77,00
27.09.2020    4,24    8,72    1,10   71,00
28.09.2020    4,11    8,79    0,90   67,00
29.09.2020    3,97    8,96    0,90   64,00
30.09.2020    3,81    8,89    1,20   54,00
01.10.2020    3,59    8,43    1,10   55,00
02.10.2020    3,46    8,33    1,20   50,00
03.10.2020    3,28    8,40    0,90   44,00
04.10.2020    3,23    8,36    1,20   38,00
05.10.2020    3,40    8,79    1,20   41,00
06.10.2020    3,49    9,07    1,00   53,00
07.10.2020    4,27    8,96    1,20   44,00
08.10.2020    5,00    9,20    1,10   42,00
09.10.2020    5,88   10,29    1,10   42,00
10.10.2020    7,42   11,10    1,20   44,00
11.10.2020    7,95   11,87    1,10   68,00
12.10.2020    8,48   12,71    1,10   75,00
13.10.2020    8,80   13,09    1,20   67,00
14.10.2020    9,24   12,86    1,20   60,00
15.10.2020    8,20   13,02    1,20   94,00
16.10.2020    7,22   11,71    1,10   44,00
17.10.2020    6,60   11,25    1,10   47,00
18.10.2020    6,47   11,58    1,10   59,00
19.10.2020    8,25   11,88    1,20   49,00
20.10.2020    9,40   11,65    1,40   38,00
21.10.2020    8,43   11,93    1,50   38,00
22.10.2020    9,36   12,85    1,00   48,00
23.10.2020   21,50   12,76    1,20   50,00
24.10.2020   30,06   13,04    1,40   54,00
25.10.2020   25,30   12,50    1,30   47,00
26.10.2020   19,49   12,10    1,20   37,00
27.10.2020   16,29   12,73    1,20   48,00
28.10.2020   22,70   13,37    1,00   57,00
29.10.2020   30,41   14,27    0,90   56,00
30.10.2020   26,54   14,62    1,80   51,00
31.10.2020   21,57   14,55    1,80   56,00
01.11.2020   18,13   14,83    1,80   50,00
02.11.2020   16,22   14,23    1,50   45,00
03.11.2020   16,40   13,96    1,50   42,00
04.11.2020   17,86   14,45    1,60   52,00
05.11.2020   18,51   15,00    1,40   54,00
06.11.2020   18,42   15,09    1,50   46,00
07.11.2020   15,96   15,10    1,50   55,00
08.11.2020   14,03   14,56    1,50   47,00
09.11.2020   12,53   14,34    1,60   47,00
10.11.2020   11,57   14,55    1,70   47,00
11.11.2020   10,60   15,26    1,50   62,00
12.11.2020   10,96   15,88    1,30   60,00
13.11.2020   11,42   16,46    1,50   70,00
14.11.2020   10,71   16,47    1,50   62,00
15.11.2020    9,91   15,65    1,20   52,00
16.11.2020    9,15   15,59    1,40   48,00
17.11.2020    8,63   15,83    1,30   50,00
18.11.2020   15,30   16,07    1,40   63,00
19.11.2020   28,39   17,30    1,30   72,00
20.11.2020   37,50   17,75    1,70   71,00
21.11.2020   35,41   17,12    1,70   58,00
22.11.2020   39,11   17,11    1,60   75,00
23.11.2020   39,39   16,38    1,50   72,00
24.11.2020   34,03   15,66    1,40   79,00
25.11.2020   28,58   16,24    1,30   67,00
26.11.2020   27,93   16,59    1,60   69,00
27.11.2020   29,30   15,99    1,80   65,00
28.11.2020   26,25   15,24    2,50   54,00
29.11.2020   22,87   15,29    2,50   48,00
30.11.2020   20,34   14,88    2,40   48,00
01.12.2020   18,69   14,29    2,30   48,00
02.12.2020   19,62   14,23    2,30   55,00
03.12.2020   19,78   14,36    2,30   59,00
04.12.2020   18,11   14,97    1,80   59,00
05.12.2020   16,21   15,48    1,50   63,00
06.12.2020   15,22   15,19    1,40   59,00
07.12.2020   14,34   14,78    1,20   52,00
08.12.2020   13,25   13,81    1,20   57,00
09.12.2020   11,79   13,46    1,10   70,00
10.12.2020   10,56   13,34    1,10   64,00
11.12.2020    9,68   13,26    1,00   54,00
12.12.2020    9,16   13,13    0,99   59,00
13.12.2020    8,58   13,02    0,88   58,00
14.12.2020    8,05   12,91    0,81   60,00
15.12.2020    7,60   12,24    0,77   54,00
16.12.2020    7,48   12,02    0,77   47,00
17.12.2020    9,38   11,37    0,79   44,00
18.12.2020   11,31   10,98    0,91   45,00
19.12.2020   14,48   10,99    0,97   57,00
20.12.2020   18,08   10,80    0,95   62,00
21.12.2020   25,44   10,42    0,91   59,00
22.12.2020   29,58   10,21    0,88   50,00
23.12.2020   30,87   10,25    0,86   63,00
24.12.2020   30,07   10,09    0,85   64,00
25.12.2020   26,94    9,67    0,85   65,00
26.12.2020   23,66    9,67    0,84   67,00
27.12.2020   20,57    9,79    0,77   64,00
28.12.2020   18,12    9,66    0,75   55,00
29.12.2020   16,40    9,49    0,70   48,00
30.12.2020   16,01    9,09    0,64   38,00
31.12.2020   22,84    9,09    0,61   38,00
