date         value     avg     min     max
27.03.2015   12,14   10,96    0,79   62,00
28.03.2015   11,59   11,15    0,79   54,00
29.03.2015   13,70   11,69    0,79   65,00
30.03.2015   17,36   12,88    0,80   74,00
31.03.2015   23,96   13,56    0,82   73,00
01.04.2015   41,42   14,85    0,84   77,00
02.04.2015   43,34   16,66    1,20   72,00
03.04.2015   42,08   19,06    1,34   64,00
04.04.2015   37,91   22,29    1,34   68,00
05.04.2015   35,86   25,11    1,00   90,00
06.04.2015   33,69   28,35    1,49   90,00
07.04.2015   31,14   30,14    1,69   85,00
08.04.2015   28,75   32,27    1,86  100,00
09.04.2015   27,19   34,59    2,60  107,00
10.04.2015   25,65   35,57    3,50  109,00
11.04.2015   23,90   36,51    3,60   97,00
12.04.2015   21,78   37,05    4,80  105,00
13.04.2015   20,57   39,78    5,00  119,00
14.04.2015   18,87   41,03    5,30  158,00
15.04.2015   17,11   41,15    6,30  145,00
16.04.2015   15,90   41,93    7,70  148,00
17.04.2015   14,92   42,68    8,10  151,00
18.04.2015   14,63   44,85    8,60  143,00
19.04.2015   13,99   46,49    9,10  134,00
20.04.2015   12,62   45,50   11,30  124,00
21.04.2015   11,86   45,93   12,00  112,00
22.04.2015   10,72   45,06   11,80  100,00
23.04.2015    9,64   42,44   13,20   93,00
24.04.2015    9,54   40,19   12,30   86,00
25.04.2015    8,99   37,98   11,30   87,00
26.04.2015    8,26   36,57   10,30   93,00
27.04.2015    7,91   35,33    8,10   93,00
28.04.2015   14,44   34,17    8,10   98,00
29.04.2015   24,28   33,31    9,10  101,00
30.04.2015   39,09   32,48    8,30  105,00
01.05.2015   38,68   31,85    7,50  127,00
02.05.2015   31,60   31,76    7,50  172,00
03.05.2015   30,87   31,80    6,90  191,00
04.05.2015   31,95   30,76    6,70  203,00
05.05.2015   27,12   29,67    6,70  191,00
06.05.2015   22,00   28,67    6,30  177,00
07.05.2015   19,89   27,69    5,50  160,00
08.05.2015   18,42   25,85    5,30  134,00
09.05.2015   16,70   24,44    4,92  124,00
10.05.2015   15,04   22,34    4,70  113,00
11.05.2015   13,20   20,70    4,40  100,00
12.05.2015   11,95   19,29    4,10   88,00
13.05.2015   12,19   17,86    3,60   77,00
14.05.2015   18,88   16,85    2,60   74,00
15.05.2015   20,28   15,78    2,50   62,00
16.05.2015   17,80   15,82    2,40   72,00
17.05.2015   15,30   14,32    2,40   46,00
18.05.2015   13,39   14,05    2,53   38,00
19.05.2015   12,26   13,01    2,73   38,00
20.05.2015   12,00   12,03    2,90   33,00
21.05.2015   11,30   11,10    2,80   27,00
22.05.2015   11,67   10,59    2,80   30,00
23.05.2015   11,88    9,89    2,80   28,00
24.05.2015   10,56    9,54    2,80   35,00
25.05.2015    9,21    9,34    2,90   34,00
26.05.2015    8,01    8,74    2,90   28,00
27.05.2015    7,38    8,93    3,11   43,00
28.05.2015    6,76    8,55    2,92   48,00
29.05.2015    6,08    8,03    2,73   37,00
30.05.2015    5,50    7,66    2,81   26,00
31.05.2015    5,20    7,41    2,70   23,00
01.06.2015    4,73    7,02    2,60   19,00
02.06.2015    4,40    6,96    2,50   25,00
03.06.2015    4,19    6,47    2,40   19,60
04.06.2015    4,14    6,04    2,30   15,90
05.06.2015    4,10    5,93    2,30   16,40
06.06.2015    3,63    5,85    1,90   15,10
07.06.2015    3,30    5,60    1,90   12,90
08.06.2015    3,20    5,23    2,00   14,20
09.06.2015    3,15    5,07    1,80   22,00
10.06.2015    3,10    5,29    2,00   44,00
11.06.2015    3,28    5,15    2,10   44,00
12.06.2015    3,39    4,96    2,00   34,00
13.06.2015    3,02    4,99    2,00   25,00
14.06.2015    2,80    6,11    1,80   36,00
15.06.2015    3,10    6,62    1,60   55,00
16.06.2015    2,90    6,46    1,80   45,00
17.06.2015    3,18    6,51    1,70   40,00
18.06.2015    3,21    6,52    1,60   49,00
19.06.2015    3,42    6,56    1,60   40,00
20.06.2015    3,90    6,19    1,40   30,00
21.06.2015    4,51    5,65    1,20   31,00
22.06.2015    4,49    5,35    1,20   33,00
23.06.2015    4,28    4,99    1,20   28,00
24.06.2015    4,61    5,07    1,10   27,00
25.06.2015    8,10    5,42    1,20   35,00
26.06.2015    7,22    5,22    1,10   28,00
27.06.2015    5,30    4,75    0,90   21,00
28.06.2015    4,50    4,50    0,90   17,50
29.06.2015    5,20    4,36    0,90   15,10
30.06.2015    4,80    4,64    1,10   14,20
01.07.2015    5,92    4,91    1,00   22,00
02.07.2015    7,05    4,89    1,20   31,00
03.07.2015    5,65    4,52    1,20   25,00
04.07.2015    4,40    4,31    1,00   22,00
05.07.2015    3,49    4,20    1,10   21,00
06.07.2015    3,20    4,31    1,10   20,00
07.07.2015    2,77    4,48    1,10   19,60
08.07.2015    2,94    4,69    0,90   26,00
09.07.2015    3,60    4,55    0,90   23,00
10.07.2015    3,85    4,65    0,90   29,00
11.07.2015    3,69    4,65    0,90   42,00
12.07.2015    3,24    4,55    0,80   42,00
13.07.2015    3,05    4,59    0,80   36,00
14.07.2015    2,88    4,73    0,70   32,00
15.07.2015    2,86    4,85    0,70   34,00
16.07.2015    2,67    4,93    0,70   32,00
17.07.2015    3,09    4,78    0,70   26,00
18.07.2015    3,10    4,32    0,70   21,00
19.07.2015    3,27    4,28    0,70   18,40
20.07.2015    3,31    4,39    0,80   21,00
21.07.2015    3,10    4,59    0,80   26,00
22.07.2015    3,41    4,70    0,90   28,00
23.07.2015    4,47    4,64    0,90   26,00
24.07.2015    5,50    5,11    0,90   28,00
25.07.2015    4,93    5,02    0,90   28,00
26.07.2015    4,17    5,40    0,90   34,00
27.07.2015    3,71    5,28    0,90   36,00
28.07.2015    3,48    5,20    0,80   42,00
29.07.2015    3,30    5,73    0,90   44,00
30.07.2015    3,15    6,24    0,90   64,00
31.07.2015    2,90    6,45    0,90   81,00
01.08.2015    2,90    6,89    0,90   99,00
02.08.2015    3,07    6,80    0,80   86,00
03.08.2015    2,82    6,30    0,90   72,00
04.08.2015    2,64    5,90    0,80   64,00
05.08.2015    2,65    6,18    0,80   60,00
06.08.2015    2,63    6,06    0,80   55,00
07.08.2015    2,58    6,03    0,90   49,00
08.08.2015    2,69    6,36    0,90   43,00
09.08.2015    2,64    6,70    0,90   40,00
10.08.2015    2,27    6,63    0,90   36,00
11.08.2015    2,09    6,41    0,90   31,00
12.08.2015    2,37    6,96    0,80   33,00
13.08.2015    1,97    7,37    0,80   32,00
14.08.2015    2,37    7,14    0,80   33,00
15.08.2015    2,31    6,40    0,80   26,00
16.08.2015    2,27    5,80    0,70   22,00
17.08.2015    1,94    5,44    0,70   23,00
18.08.2015    1,59    5,50    0,70   21,00
19.08.2015    1,90    5,65    0,70   18,70
20.08.2015    2,05    5,53    0,80   22,00
21.08.2015    1,96    5,00    0,80   23,00
22.08.2015    1,88    5,01    0,60   21,00
23.08.2015    1,92    5,39    0,60   25,00
24.08.2015    1,92    5,40    0,60   25,00
25.08.2015    1,84    5,51    0,90   27,00
26.08.2015    1,85    5,66    1,00   31,00
27.08.2015    1,87    5,62    0,90   28,00
28.08.2015    2,10    6,03    1,00   25,00
29.08.2015    2,88    6,62    0,80   42,00
30.08.2015    3,62    6,97    0,80   41,00
31.08.2015    3,20    6,90    1,10   41,00
01.09.2015    3,06    6,62    0,90   34,00
02.09.2015    3,18    6,77    1,00   30,00
03.09.2015    2,63    6,69    1,20   34,00
04.09.2015    2,40    6,84    1,00   37,00
05.09.2015    2,80    6,73    1,00   34,00
06.09.2015    4,44    6,20    0,90   28,00
07.09.2015    4,38    5,85    0,90   22,00
08.09.2015    3,84    5,93    0,80   33,00
09.09.2015    3,30    5,58    0,80   26,00
10.09.2015    2,80    5,41    0,80   20,00
11.09.2015    2,50    5,49    0,80   17,50
12.09.2015    2,40    6,10    0,70   27,00
13.09.2015    2,30    6,89    0,60   38,00
14.09.2015    2,00    7,58    0,60   48,00
15.09.2015    2,10    7,34    1,10   47,00
16.09.2015    2,10    7,70    0,90   38,00
17.09.2015    2,00    7,55    0,90   31,00
18.09.2015    2,30    7,26    1,00   33,00
19.09.2015    2,30    7,20    1,10   31,00
20.09.2015    3,10    7,27    1,10   32,00
21.09.2015    3,20    7,04    1,00   33,00
22.09.2015    2,80    7,01    1,10   33,00
23.09.2015    2,75    7,11    1,00   30,00
24.09.2015    2,90    7,70    0,90   34,00
25.09.2015    2,60    7,81    1,00   47,00
26.09.2015    2,60    8,86    0,90   77,00
27.09.2015    2,41    8,52    1,10   71,00
28.09.2015    2,30    8,55    0,90   67,00
29.09.2015    2,40    8,61    0,90   64,00
30.09.2015    2,30    8,52    1,20   54,00
01.10.2015    2,20    7,97    1,10   46,00
02.10.2015    2,00    7,98    1,20   38,00
03.10.2015    2,04    8,21    0,90   32,00
04.10.2015    2,10    8,25    1,20   33,00
05.10.2015    2,30    8,42    1,20   41,00
06.10.2015    1,79    8,56    1,00   53,00
07.10.2015    1,80    8,51    1,20   44,00
08.10.2015    1,90    8,89    1,10   42,00
09.10.2015    1,96   10,04    1,10   42,00
10.10.2015    1,90   10,68    1,20   42,00
11.10.2015    1,90   11,05    1,10   59,00
12.10.2015    1,80   11,88    1,10   72,00
13.10.2015    1,85   12,55    1,20   64,00
14.10.2015    1,90   12,47    1,20   54,00
15.10.2015    1,94   12,92    1,20   94,00
16.10.2015    1,94   11,58    1,10   44,00
17.10.2015    1,85   11,11    1,10   47,00
18.10.2015    1,71   11,29    1,10   59,00
19.10.2015    1,84   11,30    1,20   49,00
20.10.2015    1,83   11,06    1,40   37,00
21.10.2015    1,99   11,49    1,50   38,00
22.10.2015    1,93   12,72    1,00   48,00
23.10.2015    2,02   12,75    1,20   50,00
24.10.2015    2,08   13,06    1,40   54,00
25.10.2015    2,43   12,38    1,30   47,00
26.10.2015    2,47   12,06    1,20   37,00
27.10.2015    2,83   12,87    1,20   48,00
28.10.2015    2,93   13,61    1,00   57,00
29.10.2015    2,46   14,15    0,90   56,00
30.10.2015    2,07   14,08    1,80   51,00
31.10.2015    2,03   14,23    1,80   56,00
01.11.2015    1,98   14,85    1,80   50,00
02.11.2015    1,59   14,37    1,50   45,00
03.11.2015    1,58   14,15    1,50   42,00
04.11.2015    1,83   14,60    1,60   52,00
05.11.2015    1,38   14,94    1,40   54,00
06.11.2015    1,67   14,83    1,50   46,00
07.11.2015    2,29   14,70    1,50   55,00
08.11.2015    2,31   14,11    1,50   47,00
09.11.2015    2,45   14,04    1,60   47,00
10.11.2015    2,82   14,28    1,70   47,00
11.11.2015    3,48   14,97    1,50   62,00
12.11.2015    3,37   15,47    1,30   60,00
13.11.2015    3,17   15,99    1,50   70,00
14.11.2015    3,28   16,16    1,50   62,00
15.11.2015    4,29   15,47    1,20   52,00
16.11.2015    5,16   15,55    1,40   48,00
17.11.2015    6,28   15,86    1,30   50,00
18.11.2015    8,78   16,01    1,40   63,00
19.11.2015   10,64   17,07    1,30   72,00
20.11.2015   11,64   17,40    1,70   71,00
21.11.2015   14,46   16,66    1,70   58,00
22.11.2015   14,87   16,52    1,60   75,00
23.11.2015   12,94   15,82    1,50   72,00
24.11.2015    9,95   15,31    1,40   79,00
25.11.2015    8,08   15,91    1,30   67,00
26.11.2015    7,61   16,27    1,60   69,00
27.11.2015    7,35   15,63    1,80   65,00
28.11.2015    6,85   14,76    2,50   54,00
29.11.2015    6,53   14,89    2,50   48,00
30.11.2015    7,48   14,58    2,40   48,00
01.12.2015   12,35   14,01    2,30   48,00
02.12.2015   14,13   14,04    2,30   55,36
03.12.2015   12,08   14,26    2,30   58,55
04.12.2015   11,79   14,95    1,80   59,00
05.12.2015   16,08   15,51    1,50   63,00
06.12.2015   19,06   15,29    1,40   59,00
07.12.2015   24,35   14,85    1,20   52,00
08.12.2015   25,45   13,78    1,20   57,00
09.12.2015   20,40   13,19    1,10   70,00
10.12.2015   16,44   13,07    1,10   64,00
11.12.2015   15,05   13,08    1,00   54,00
12.12.2015   14,16   13,07    0,99   59,00
13.12.2015   12,89   13,00    0,88   58,00
14.12.2015   11,62   12,93    0,81   60,00
15.12.2015   10,39   12,28    0,77   54,00
16.12.2015    9,09   12,02    0,77   47,00
17.12.2015    8,24   11,21    0,79   43,71
18.12.2015    7,68   10,68    0,91   45,00
19.12.2015   12,48   10,68    0,97   57,03
20.12.2015   17,51   10,35    0,95   62,00
21.12.2015   19,49    9,82    0,91   59,25
22.12.2015   19,32    9,34    0,88   50,00
23.12.2015   16,35    9,36    0,86   63,00
24.12.2015   14,92    9,20    0,85   64,00
25.12.2015   14,53    8,82    0,85   65,00
26.12.2015   13,56    8,80    0,84   67,00
27.12.2015   12,36    8,96    0,77   64,00
28.12.2015   10,29    8,87    0,75   55,00
29.12.2015    8,03    8,74    0,70   48,00
30.12.2015    6,86    8,25    0,64   38,41
31.12.2015    6,33    8,34    0,61   38,30
