date         value     avg     min     max
26.06.2016    3,86    5,22    1,10   28,00
27.06.2016    3,80    4,75    0,90   21,00
28.06.2016    4,15    4,50    0,90   17,50
29.06.2016    5,00    4,36    0,90   15,10
30.06.2016    4,80    4,64    1,10   14,20
01.07.2016    4,10    4,91    1,00   22,00
02.07.2016    3,90    4,89    1,20   31,00
03.07.2016    3,80    4,52    1,20   25,00
04.07.2016    4,20    4,31    1,00   22,00
05.07.2016    7,10    4,20    1,10   21,00
06.07.2016   10,30    4,31    1,10   20,00
07.07.2016    8,60    4,48    1,10   19,60
08.07.2016    7,21    4,69    0,90   26,00
09.07.2016    7,83    4,55    0,90   23,00
10.07.2016    8,69    4,65    0,90   29,00
11.07.2016   10,09    4,65    0,90   42,00
12.07.2016   10,21    4,55    0,80   42,00
13.07.2016    8,66    4,59    0,80   36,00
14.07.2016    8,52    4,73    0,70   32,00
15.07.2016    7,58    4,85    0,70   34,00
16.07.2016   16,94    4,93    0,70   32,00
17.07.2016   21,33    4,78    0,70   26,00
18.07.2016   16,43    4,32    0,70   21,00
19.07.2016   12,64    4,28    0,70   18,40
20.07.2016   10,39    4,39    0,80   21,00
21.07.2016    8,82    4,59    0,80   26,00
22.07.2016    7,74    4,70    0,90   28,00
23.07.2016    7,09    4,64    0,90   26,00
24.07.2016    6,50    5,11    0,90   28,00
25.07.2016    5,90    5,02    0,90   28,00
26.07.2016    5,50    5,40    0,90   34,00
27.07.2016    5,30    5,28    0,90   36,00
28.07.2016    4,80    5,20    0,80   42,00
29.07.2016    4,50    5,73    0,90   44,00
30.07.2016    4,20    6,24    0,90   64,00
31.07.2016    4,20    6,45    0,90   81,00
01.08.2016    5,90    6,89    0,90   99,00
02.08.2016    6,10    6,80    0,80   86,00
03.08.2016    5,50    6,30    0,90   72,00
04.08.2016    5,70    5,90    0,80   64,00
05.08.2016    5,50    6,18    0,80   60,00
06.08.2016    5,00    6,06    0,80   55,00
07.08.2016    4,80    6,03    0,90   49,00
08.08.2016    5,20    6,36    0,90   43,00
09.08.2016    4,64    6,70    0,90   40,00
10.08.2016    4,14    6,63    0,90   36,00
11.08.2016    3,90    6,41    0,90   31,00
12.08.2016    3,75    6,96    0,80   33,00
13.08.2016    3,61    7,37    0,80   32,00
14.08.2016    3,55    7,14    0,80   33,00
15.08.2016    4,40    6,40    0,80   26,00
16.08.2016    5,77    5,80    0,70   22,00
17.08.2016    5,28    5,44    0,70   23,00
18.08.2016    5,80    5,50    0,70   21,00
19.08.2016    7,23    5,65    0,70   18,70
20.08.2016    6,78    5,53    0,80   22,00
21.08.2016    5,60    5,00    0,80   23,00
22.08.2016    4,88    5,01    0,60   21,00
23.08.2016    4,62    5,39    0,60   25,00
24.08.2016    5,55    5,40    0,60   25,00
25.08.2016    6,43    5,51    0,90   27,00
26.08.2016    5,22    5,66    1,00   31,00
27.08.2016    4,61    5,62    0,90   28,00
28.08.2016    4,21    6,03    1,00   25,00
29.08.2016    3,85    6,62    0,80   42,00
30.08.2016    3,73    6,97    0,80   41,00
31.08.2016    4,47    6,90    1,10   41,00
01.09.2016    4,71    6,62    0,90   34,00
02.09.2016    4,23    6,77    1,00   30,00
03.09.2016    3,93    6,69    1,20   34,00
04.09.2016    8,00    6,84    1,00   37,00
05.09.2016   13,09    6,73    1,00   34,00
06.09.2016   12,47    6,20    0,90   28,00
07.09.2016    9,56    5,85    0,90   22,00
08.09.2016    7,01    5,93    0,80   33,00
09.09.2016    5,80    5,58    0,80   26,00
10.09.2016    5,33    5,41    0,80   20,00
11.09.2016    4,81    5,49    0,80   17,50
12.09.2016    4,12    6,10    0,70   27,00
13.09.2016    3,84    6,89    0,60   38,00
14.09.2016    3,78    7,58    0,60   48,00
15.09.2016    3,79    7,34    1,10   47,00
16.09.2016    3,53    7,70    0,90   38,00
17.09.2016    3,40    7,55    0,90   31,00
18.09.2016    3,12    7,26    1,00   33,00
19.09.2016    3,15    7,20    1,10   31,00
20.09.2016    3,16    7,27    1,10   32,00
21.09.2016    3,16    7,04    1,00   33,00
22.09.2016    3,16    7,01    1,10   33,00
23.09.2016    3,16    7,11    1,00   30,00
24.09.2016    3,18    7,70    0,90   34,00
25.09.2016    3,20    7,81    1,00   47,00
26.09.2016    2,90    8,86    0,90   77,00
27.09.2016    3,10    8,52    1,10   71,00
28.09.2016    3,18    8,55    0,90   67,00
29.09.2016    3,21    8,61    0,90   64,00
30.09.2016    3,75    8,52    1,20   54,00
01.10.2016    5,00    7,97    1,10   46,00
02.10.2016    4,80    7,98    1,20   38,00
03.10.2016    3,92    8,21    0,90   32,00
04.10.2016    3,80    8,25    1,20   33,00
05.10.2016    3,48    8,42    1,20   41,00
06.10.2016    3,34    8,56    1,00   53,00
07.10.2016    3,28    8,51    1,20   44,00
08.10.2016    3,29    8,89    1,10   42,00
09.10.2016    3,20   10,04    1,10   42,00
10.10.2016    3,16   10,68    1,20   42,00
11.10.2016    3,16   11,05    1,10   59,00
12.10.2016    3,09   11,88    1,10   72,00
13.10.2016    2,79   12,55    1,20   64,00
14.10.2016    3,06   12,47    1,20   54,00
15.10.2016    2,90   12,92    1,20   94,00
16.10.2016    3,14   11,58    1,10   44,00
17.10.2016    3,14   11,11    1,10   47,00
18.10.2016    3,04   11,29    1,10   59,00
19.10.2016    3,03   11,30    1,20   49,00
20.10.2016    3,00   11,06    1,40   37,00
21.10.2016    2,87   11,49    1,50   38,00
22.10.2016    3,04   12,72    1,00   48,00
23.10.2016    2,92   12,75    1,20   50,00
24.10.2016    2,80   13,06    1,40   54,00
25.10.2016    3,03   12,38    1,30   47,00
26.10.2016    2,93   12,06    1,20   37,00
27.10.2016    2,90   12,87    1,20   48,00
28.10.2016    3,30   13,61    1,00   57,00
29.10.2016    5,50   14,15    0,90   56,00
30.10.2016    8,06   14,08    1,80   51,00
31.10.2016    9,35   14,23    1,80   56,00
01.11.2016    8,00   14,85    1,80   50,00
02.11.2016    6,49   14,37    1,50   45,00
03.11.2016    5,50   14,15    1,50   42,00
04.11.2016    4,80   14,60    1,60   52,00
05.11.2016    4,27   14,94    1,40   54,00
06.11.2016    3,88   14,83    1,50   46,00
07.11.2016    3,79   14,70    1,50   55,00
08.11.2016    3,30   14,11    1,50   47,00
09.11.2016    3,56   14,04    1,60   47,00
10.11.2016    3,95   14,28    1,70   47,00
11.11.2016    3,85   14,97    1,50   62,00
12.11.2016    3,50   15,47    1,30   60,00
13.11.2016    3,51   15,99    1,50   70,00
14.11.2016    3,69   16,16    1,50   62,00
15.11.2016    3,66   15,47    1,20   52,00
16.11.2016    3,68   15,55    1,40   48,00
17.11.2016    4,22   15,86    1,30   50,00
18.11.2016   10,65   16,01    1,40   63,00
19.11.2016   21,11   17,07    1,30   72,00
20.11.2016   27,36   17,40    1,70   71,00
21.11.2016   29,98   16,66    1,70   58,00
22.11.2016   31,16   16,52    1,60   75,00
23.11.2016   27,15   15,82    1,50   72,00
24.11.2016   22,99   15,31    1,40   79,00
25.11.2016   21,43   15,91    1,30   67,00
26.11.2016   21,03   16,27    1,60   69,00
27.11.2016   24,32   15,63    1,80   65,00
28.11.2016   25,88   14,76    2,50   54,00
29.11.2016   19,98   14,89    2,50   48,00
30.11.2016   15,96   14,58    2,40   48,00
01.12.2016   15,60   14,01    2,30   48,00
02.12.2016   13,78   14,04    2,30   55,36
03.12.2016   12,85   14,26    2,30   58,55
04.12.2016   10,93   14,95    1,80   59,00
05.12.2016   10,44   15,51    1,50   63,00
06.12.2016   10,14   15,29    1,40   59,00
07.12.2016    9,18   14,85    1,20   52,00
08.12.2016    8,34   13,78    1,20   57,00
09.12.2016    8,06   13,19    1,10   70,00
10.12.2016    7,53   13,07    1,10   64,00
11.12.2016    6,82   13,08    1,00   54,00
12.12.2016    6,14   13,07    0,99   59,00
13.12.2016    5,74   13,00    0,88   58,00
14.12.2016    5,26   12,93    0,81   60,00
15.12.2016    5,02   12,28    0,77   54,00
16.12.2016    5,13   12,02    0,77   47,00
17.12.2016    5,23   11,21    0,79   43,71
18.12.2016    5,11   10,68    0,91   45,00
19.12.2016    5,06   10,68    0,97   57,03
20.12.2016    4,82   10,35    0,95   62,00
21.12.2016    4,57    9,82    0,91   59,25
22.12.2016    4,93    9,34    0,88   50,00
23.12.2016    7,55    9,36    0,86   63,00
24.12.2016   11,78    9,20    0,85   64,00
25.12.2016   15,75    8,82    0,85   65,00
26.12.2016   18,31    8,80    0,84   67,00
27.12.2016   19,08    8,96    0,77   64,00
28.12.2016   18,64    8,87    0,75   55,00
29.12.2016   15,39    8,74    0,70   48,00
30.12.2016   12,82    8,25    0,64   38,41
31.12.2016   11,80    8,34    0,61   38,30
